label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults,L1D_MPKI,L1D_miss_rate,branch_MPKI,branch_rate,branch_miss_rate,IPC,CPI
calibration,calibration,default,8192,8192,3,1234,9,0,99,482406724,2628919,577528324,34035433,4066623893,2163996904,7,131238,0.646462,0.00544959,8.36946,0.142017,0.0589329,1.87922,0.532136
calibration,calibration,default,8192,8192,3,1234,10,0,99,482264791,2668787,577359427,34023086,4065443238,2168973168,1,131240,0.656457,0.00553386,8.36885,0.142016,0.0589288,1.87436,0.533515
calibration,calibration,default,8192,8192,3,1234,11,0,99,482269198,2653308,577360937,34042481,4065446330,2174491472,6,131239,0.652649,0.00550172,8.37361,0.142017,0.0589622,1.86961,0.534872
calibration,calibration,default,8192,8192,3,1234,12,0,99,482493220,2697438,577609279,34060685,4067130588,2179801205,7,131237,0.663229,0.00559062,8.37462,0.142019,0.0589684,1.86583,0.535956
calibration,calibration,default,8192,8192,3,1234,13,0,99,482286601,2679491,577382981,34025755,4065605219,2167680410,2,131238,0.659063,0.00555581,8.36917,0.142016,0.058931,1.87556,0.533175
calibration,calibration,default,8192,8192,3,1234,14,0,99,482502120,2661734,577626524,34063750,4067261661,2167635889,7,131240,0.654429,0.00551652,8.37511,0.142019,0.0589719,1.87636,0.532947
calibration,calibration,default,8192,8192,3,1234,15,0,99,482390404,2678534,577492715,34044396,4066330086,2172523256,7,131239,0.65871,0.00555263,8.37227,0.142018,0.0589521,1.87171,0.534271
calibration,calibration,default,8192,8192,3,1234,16,0,99,482329395,2700043,577403639,34035889,4065677096,2181672441,6,131239,0.664107,0.00559792,8.37152,0.142019,0.0589464,1.86356,0.536607
calibration,calibration,default,8192,8192,3,1234,17,0,99,482412844,2677381,577506045,34043355,4066392917,2175711732,3,131238,0.658417,0.00554998,8.37188,0.142019,0.0589489,1.86899,0.535047
calibration,calibration,default,8192,8192,3,1234,18,0,99,482352621,2684803,577423162,34047378,4065810487,2181707176,6,131238,0.660336,0.00556606,8.37407,0.142019,0.0589643,1.86359,0.536598
calibration,calibration,default,8192,8192,3,1234,19,0,99,482365798,2640984,577465763,34034945,4066147141,2181386290,6,131239,0.649505,0.00547506,8.37032,0.142018,0.0589385,1.86402,0.536475
calibration,calibration,default,8192,8192,3,1234,20,0,99,482447296,2625149,577573106,34048545,4066932929,2167144558,4,131241,0.645486,0.00544132,8.37204,0.142017,0.0589511,1.87663,0.53287
calibration,calibration,default,16384,16384,3,1234,1,0,99,1928788065,10402925,2309587959,135980891,16262470168,8635048317,16,524486,0.639689,0.0053935,8.36164,0.14202,0.0588767,1.88331,0.53098
calibration,calibration,default,16384,16384,3,1234,2,0,99,1928993957,10446135,2309763316,136012766,16263646856,8649106649,19,524484,0.6423,0.00541533,8.36299,0.14202,0.058886,1.88038,0.531806
calibration,calibration,default,16384,16384,3,1234,3,0,99,1928666492,10298466,2309421499,135979727,16261388007,8633609960,12,524488,0.633308,0.00533968,8.36212,0.142019,0.0588804,1.8835,0.530927
calibration,calibration,default,16384,16384,3,1234,4,0,100,1928633305,10456885,2309250855,135973373,16259921696,8663460329,16,524485,0.643108,0.00542191,8.36249,0.142021,0.058882,1.87684,0.532811
calibration,calibration,default,16384,16384,3,1234,5,0,99,1928811342,10402499,2309608546,136028751,16262798764,8702514427,13,524487,0.63965,0.00539322,8.36441,0.142018,0.0588969,1.86875,0.535118
calibration,calibration,default,16384,16384,3,1234,6,0,99,1928899133,10305707,2309688707,136033504,16263263639,8683112048,15,524483,0.63368,0.00534279,8.36447,0.142019,0.0588969,1.87298,0.53391
calibration,calibration,default,16384,16384,3,1234,7,0,99,1928731070,10355797,2309550183,136056635,16262480745,8658522766,16,524487,0.636791,0.00536923,8.36629,0.142017,0.0589104,1.8782,0.532423
calibration,calibration,default,16384,16384,3,1234,8,0,99,1928943971,10417323,2309733243,136011023,16263505195,8688641893,14,524487,0.640534,0.00540053,8.36296,0.142019,0.058886,1.87181,0.534242
calibration,calibration,default,16384,16384,3,1234,9,0,99,1928805969,10455414,2309550211,135969311,16262164039,8677309647,19,524485,0.642929,0.00542067,8.36108,0.14202,0.0588726,1.8741,0.533589
calibration,calibration,default,16384,16384,3,1234,10,0,99,1928774035,10301722,2309583986,136051761,16262683962,8687368069,12,524487,0.633458,0.00534107,8.36589,0.142017,0.0589075,1.87199,0.53419
calibration,calibration,default,16384,16384,3,1234,11,0,99,1928884081,10397243,2309670639,136007323,16263137151,8670756255,19,524488,0.639313,0.00539029,8.36292,0.142019,0.058886,1.87563,0.533154
calibration,calibration,default,16384,16384,3,1234,12,0,99,1928595517,10417494,2309366490,136009045,16261110078,8646145223,14,524487,0.640639,0.0054016,8.36407,0.142018,0.0588945,1.88074,0.531707
calibration,calibration,default,16384,16384,3,1234,13,0,99,1928770492,10296421,2309540294,135992433,16262210037,8661937730,16,524483,0.63315,0.00533833,8.36248,0.142019,0.0588829,1.87743,0.532642
calibration,calibration,default,16384,16384,3,1234,14,0,99,1928764098,10439247,2309516955,136053205,16261990127,8653401191,12,524486,0.641942,0.0054124,8.36633,0.142019,0.0589098,1.87926,0.532124
calibration,calibration,default,16384,16384,3,1234,15,0,99,1928660530,10333721,2309412452,135967326,16261366478,8661009273,11,524486,0.635477,0.00535798,8.36137,0.142018,0.0588753,1.87754,0.532613
calibration,calibration,default,16384,16384,3,1234,16,0,99,1928691613,10288073,2309476751,136000580,16261872823,8649843943,17,524487,0.63265,0.00533422,8.36316,0.142018,0.058888,1.88002,0.531909
calibration,calibration,default,16384,16384,3,1234,17,0,100,1928649744,10401840,2309263832,135999825,16259924200,8646762829,22,524486,0.639723,0.00539333,8.36411,0.142022,0.0588932,1.88046,0.531784
calibration,calibration,default,16384,16384,3,1234,18,0,99,1928706785,10280874,2309461636,135996586,16261679636,8671460285,15,524488,0.632215,0.00533045,8.36301,0.142019,0.0588867,1.87531,0.533245
calibration,calibration,default,16384,16384,3,1234,19,0,100,1928698404,10492159,2309308233,135962886,16260237667,8651474884,16,524487,0.645265,0.00544002,8.36168,0.142022,0.058876,1.87948,0.532063
calibration,calibration,default,16384,16384,3,1234,20,0,99,1928803549,10315539,2309606562,136001403,16262814064,8653929480,17,524486,0.634302,0.00534815,8.36272,0.142018,0.0588851,1.87924,0.53213
naive,naive,default,64,64,3,1234,1,0,56,727834,15287,573516,17876,3269420,2641371,1,144,4.67575,0.0210034,5.46764,0.175418,0.0311691,1.23777,0.807902
naive,naive,default,64,64,3,1234,2,0,56,729103,16270,573756,18146,3278036,2561074,1,144,4.96334,0.0223151,5.53563,0.17503,0.0316267,1.27995,0.781283
naive,naive,default,64,64,3,1234,3,0,100,650436,16549,496449,16607,2825728,2475948,1,141,5.85654,0.0254429,5.87707,0.175689,0.0334516,1.14127,0.876216
naive,naive,default,64,64,3,1234,4,0,100,656047,17137,500438,16514,2849468,2373781,1,144,6.01411,0.0261216,5.79547,0.175625,0.0329991,1.20039,0.833061
naive,naive,default,64,64,3,1234,5,0,59,702844,17127,553685,17541,3160598,2547381,1,143,5.41891,0.0243681,5.5499,0.175184,0.0316805,1.24072,0.805981
naive,naive,default,64,64,3,1234,6,0,69,594474,27499,467988,14788,2673656,3531117,1,142,10.2852,0.0462577,5.531,0.175037,0.0315991,0.75717,1.32071
naive,naive,default,64,64,3,1234,7,0,90,671699,16113,516492,17160,2932564,2511492,2,142,5.49451,0.0239884,5.85153,0.176123,0.0332241,1.16766,0.856415
naive,naive,default,64,64,3,1234,8,0,91,679689,18279,522305,17175,2961032,2936637,2,144,6.17319,0.0268932,5.80034,0.176393,0.0328831,1.00831,0.991761
naive,naive,default,64,64,3,1234,9,0,100,652147,16043,497879,16489,2831624,2556081,1,144,5.66565,0.0246003,5.82316,0.175828,0.0331185,1.1078,0.902691
naive,naive,default,64,64,3,1234,10,0,57,718255,17423,565989,17728,3228395,2482938,1,144,5.3968,0.0242574,5.49127,0.175316,0.0313222,1.30023,0.769094
naive,naive,default,64,64,3,1234,11,0,66,619989,15198,488081,15425,2788795,2141230,1,144,5.44967,0.0245133,5.53106,0.175015,0.0316034,1.30243,0.767798
naive,naive,default,64,64,3,1234,12,0,59,696088,15890,548457,17394,3128659,2688499,1,144,5.07885,0.0228276,5.55957,0.175301,0.0317144,1.16372,0.859314
naive,naive,default,64,64,3,1234,13,0,100,650484,16223,497300,16321,2825539,2415753,1,142,5.74156,0.0249399,5.77624,0.176002,0.0328192,1.16963,0.854971
naive,naive,default,64,64,3,1234,14,0,57,716038,16877,564093,17620,3222648,2437759,1,145,5.237,0.02357,5.46755,0.17504,0.031236,1.32197,0.756446
naive,naive,default,64,64,3,1234,15,0,58,709838,17328,559461,17531,3191837,2424151,1,143,5.42885,0.0244112,5.49245,0.175279,0.0313355,1.31668,0.759485
naive,naive,default,64,64,3,1234,16,0,61,689888,16896,544037,17623,3101192,2544605,2,142,5.44823,0.0244909,5.68265,0.175428,0.032393,1.21873,0.820525
naive,naive,default,64,64,3,1234,17,0,100,650581,14532,497227,15145,2827543,2230218,1,143,5.13944,0.022337,5.35624,0.175851,0.0304589,1.26783,0.788748
naive,naive,default,64,64,3,1234,18,0,57,713855,15111,562164,15958,3213000,2374124,1,141,4.70308,0.0211682,4.9667,0.174965,0.0283867,1.35334,0.738912
naive,naive,default,64,64,3,1234,19,0,59,700772,14357,551556,16429,3147808,2287327,1,144,4.56095,0.0204874,5.21919,0.175219,0.0297866,1.3762,0.726641
naive,naive,default,64,64,3,1234,20,0,71,573132,27574,451096,13736,2578326,3773600,1,142,10.6945,0.0481111,5.32749,0.174957,0.0304503,0.683254,1.46359
naive,naive,default,128,128,3,1234,1,0,70,1042795,17969,868197,24678,5136085,3595381,1,181,3.49858,0.0172316,4.80483,0.169039,0.0284244,1.42852,0.700024
naive,naive,default,128,128,3,1234,2,0,66,1109136,14060,923691,24360,5463596,3204666,1,178,2.5734,0.0126765,4.4586,0.169063,0.0263725,1.70489,0.586549
naive,naive,default,128,128,3,1234,3,0,65,1124368,13673,936195,24433,5541968,3073282,1,177,2.46717,0.0121606,4.40872,0.168928,0.0260982,1.80327,0.554547
naive,naive,default,128,128,3,1234,4,0,57,1272200,15027,1060085,27337,6271550,3469586,1,179,2.39606,0.0118118,4.35889,0.169031,0.0257876,1.80758,0.553226
naive,naive,default,128,128,3,1234,5,0,77,1153013,16787,937047,24115,5509699,3343905,2,179,3.04681,0.0145592,4.37683,0.170072,0.0257351,1.64768,0.606912
naive,naive,default,128,128,3,1234,6,0,100,969858,14831,781902,21516,4581125,2893358,1,177,3.23741,0.0152919,4.69666,0.170679,0.0275175,1.58332,0.631582
naive,naive,default,128,128,3,1234,7,0,100,972074,14851,783766,21174,4588197,2836662,1,180,3.23678,0.0152776,4.61488,0.170822,0.0270157,1.61746,0.618252
naive,naive,default,128,128,3,1234,8,0,59,1243124,14862,1035223,26218,6130427,3315168,1,178,2.4243,0.0119554,4.2767,0.168866,0.0253259,1.84921,0.540773
naive,naive,default,128,128,3,1234,9,0,91,1022037,15388,827770,21881,4850606,3311414,2,180,3.17239,0.0150562,4.51098,0.170653,0.0264337,1.46481,0.68268
naive,naive,default,128,128,3,1234,10,0,100,973193,14598,784221,22473,4594057,2925661,1,179,3.17758,0.0150001,4.89175,0.170703,0.0286565,1.57026,0.636836
naive,naive,default,128,128,3,1234,11,0,67,1110220,14025,924257,23836,5460048,2960937,2,179,2.56866,0.0126326,4.36553,0.169276,0.0257894,1.84403,0.542291
naive,naive,default,128,128,3,1234,12,0,65,1131772,13598,941972,24736,5575916,2989641,1,178,2.4387,0.0120148,4.43622,0.168936,0.0262598,1.86508,0.53617
naive,naive,default,128,128,3,1234,13,0,65,1127450,13487,938690,23920,5553797,3042018,1,181,2.42843,0.0119624,4.30696,0.169018,0.0254823,1.82569,0.547737
naive,naive,default,128,128,3,1234,14,0,91,1011638,15336,818405,22995,4804417,3080058,2,178,3.19206,0.0151596,4.78622,0.170344,0.0280973,1.55985,0.641089
naive,naive,default,128,128,3,1234,15,0,86,1047316,15249,848039,22362,4983909,3147404,2,179,3.05965,0.0145601,4.48684,0.170155,0.0263691,1.5835,0.631513
naive,naive,default,128,128,3,1234,16,0,64,1143142,13627,952081,24497,5634023,3246067,1,179,2.4187,0.0119207,4.34805,0.168988,0.02573,1.73565,0.576154
naive,naive,default,128,128,3,1234,17,0,64,1147987,13723,955780,24932,5655491,3073753,1,177,2.42649,0.011954,4.40846,0.169,0.0260855,1.83993,0.543499
naive,naive,default,128,128,3,1234,18,0,100,974411,15653,784865,21440,4600318,2929565,1,178,3.40259,0.0160641,4.66055,0.170611,0.0273168,1.57031,0.636818
naive,naive,default,128,128,3,1234,19,0,56,1295059,15638,1078793,27421,6384054,3445969,1,175,2.44954,0.0120751,4.29523,0.168982,0.0254182,1.85262,0.539778
naive,naive,default,128,128,3,1234,20,0,100,970908,15404,782988,21983,4584694,2852097,1,178,3.35988,0.0158656,4.79487,0.170783,0.0280758,1.60748,0.622091
naive,naive,default,256,256,3,1234,1,0,100,2272673,17588,1939855,47681,11709434,5526855,1,326,1.50204,0.0077389,4.07202,0.165666,0.0245797,2.11864,0.472
naive,naive,default,256,256,3,1234,2,0,86,2438313,14724,2109379,50348,12775996,5482088,2,327,1.15247,0.0060386,3.94083,0.165105,0.0238686,2.3305,0.429093
naive,naive,default,256,256,3,1234,3,0,81,2491911,13508,2164310,51513,13143339,5468264,1,328,1.02774,0.00542074,3.91932,0.16467,0.0238011,2.40357,0.416048
naive,naive,default,256,256,3,1234,4,0,100,2275192,16595,1941649,45399,11716665,5202689,0,327,1.41636,0.00729389,3.87474,0.165717,0.0233817,2.25204,0.444042
naive,naive,default,256,256,3,1234,5,0,90,2392243,16401,2057541,50544,12454089,5485496,2,327,1.31692,0.00685591,4.05843,0.16521,0.0245652,2.27037,0.440457
naive,naive,default,256,256,3,1234,6,0,100,2275478,16694,1942137,46631,11722220,5281745,1,328,1.42413,0.00733648,3.978,0.16568,0.0240101,2.21938,0.450575
naive,naive,default,256,256,3,1234,7,0,80,2510428,13948,2181194,50788,13247516,5493534,1,325,1.05288,0.00555602,3.83378,0.164649,0.0232845,2.41147,0.414684
naive,naive,default,256,256,3,1234,8,0,100,2267059,16916,1934770,47644,11683141,5319816,1,323,1.4479,0.00746165,4.07801,0.165604,0.0246251,2.19616,0.455341
naive,naive,default,256,256,3,1234,9,0,81,2508060,14109,2178519,52001,13230319,5547267,1,326,1.06641,0.00562546,3.93044,0.164661,0.0238699,2.38502,0.419284
naive,naive,default,256,256,3,1234,10,0,81,2501821,14030,2172318,50544,13197850,5381356,1,323,1.06305,0.00560792,3.82971,0.164596,0.0232673,2.45251,0.407745
naive,naive,default,256,256,3,1234,11,0,100,2271590,17416,1938775,46074,11701668,5284335,1,327,1.48833,0.00766688,3.93739,0.165684,0.0237645,2.21441,0.451588
naive,naive,default,256,256,3,1234,12,0,75,2697785,14766,2344035,53931,14237085,5893657,1,324,1.03715,0.00547338,3.78806,0.164643,0.0230078,2.41566,0.413965
naive,naive,default,256,256,3,1234,13,0,81,2491304,14397,2163971,49708,13145014,5326706,1,327,1.09524,0.0057789,3.78151,0.164623,0.0229707,2.46776,0.405226
naive,naive,default,256,256,3,1234,14,0,89,2423832,16436,2083961,50525,12610553,5608360,2,327,1.30335,0.006781,4.00656,0.165255,0.0242447,2.24853,0.444735
naive,naive,default,256,256,3,1234,15,0,83,2483151,13921,2151636,51361,13042878,5554970,1,325,1.06733,0.00560618,3.93786,0.164966,0.0238707,2.34797,0.425901
naive,naive,default,256,256,3,1234,16,0,80,2540533,13931,2206889,52519,13402897,5600592,1,325,1.0394,0.00548349,3.91848,0.164658,0.0237978,2.39312,0.417864
naive,naive,default,256,256,3,1234,17,0,100,2277753,16529,1943476,46661,11730398,5579361,1,328,1.40907,0.00725671,3.97778,0.165679,0.024009,2.10246,0.475633
naive,naive,default,256,256,3,1234,18,0,81,2492767,14930,2165076,51712,13147624,5437088,1,327,1.13557,0.00598933,3.93318,0.164674,0.0238846,2.41814,0.413541
naive,naive,default,256,256,3,1234,19,0,82,2478500,13622,2152880,49799,13074956,5408020,1,326,1.04184,0.00549607,3.80873,0.164657,0.0231313,2.4177,0.413617
naive,naive,default,256,256,3,1234,20,0,81,2503890,14480,2175278,51160,13211363,5478359,1,328,1.09603,0.005783,3.87242,0.164652,0.0235188,2.41155,0.41467
naive,naive,default,512,512,3,1234,1,0,94,7672748,28407,6771899,155057,41517677,15600302,2,901,0.684215,0.00370232,3.73472,0.163109,0.0228971,2.66134,0.375751
naive,naive,default,512,512,3,1234,2,0,100,7437187,32420,6537443,152192,40013499,15424341,1,903,0.810227,0.00435918,3.80352,0.163381,0.0232801,2.59418,0.385478
naive,naive,default,512,512,3,1234,3,0,93,7732843,28691,6837484,157435,41935385,15461098,1,903,0.684172,0.00371028,3.75423,0.163048,0.0230253,2.71232,0.368689
naive,naive,default,512,512,3,1234,4,0,100,7434295,32862,6535014,151548,40007260,15115015,1,901,0.821401,0.00442032,3.78801,0.163346,0.0231902,2.64686,0.377807
naive,naive,default,512,512,3,1234,5,0,93,7729411,22222,6835172,157426,41921217,15539430,1,905,0.53009,0.00287499,3.75528,0.163048,0.0230318,2.69773,0.370682
naive,naive,default,512,512,3,1234,6,0,100,7438103,29755,6538961,151119,40017857,15217857,1,905,0.743543,0.00400035,3.77629,0.163401,0.0231106,2.62966,0.380277
naive,naive,default,512,512,3,1234,7,0,93,7741773,25489,6845526,153433,41982233,15280121,1,904,0.607138,0.0032924,3.65471,0.163058,0.0224136,2.74751,0.363966
naive,naive,default,512,512,3,1234,8,0,100,7438534,29786,6539012,150445,40019961,15214442,1,903,0.744279,0.00400428,3.75925,0.163394,0.0230073,2.63039,0.380171
naive,naive,default,512,512,3,1234,9,0,93,7732063,24577,6837090,156104,41934808,15433771,1,903,0.586076,0.00317858,3.72254,0.163041,0.0228319,2.71708,0.368042
naive,naive,default,512,512,3,1234,10,0,93,7753593,27971,6852053,155214,42025135,15378567,2,905,0.665578,0.00360749,3.69336,0.163047,0.0226522,2.73271,0.365937
naive,naive,default,512,512,3,1234,11,0,93,7701506,27148,6809352,154552,41763638,15426624,1,903,0.650039,0.00352502,3.70064,0.163045,0.022697,2.70724,0.369379
naive,naive,default,512,512,3,1234,12,0,93,7720088,23287,6827167,154975,41873915,15407046,1,902,0.556122,0.00301642,3.70099,0.163041,0.0226998,2.71784,0.367939
naive,naive,default,512,512,3,1234,13,0,92,7810671,26750,6906418,158486,42356605,15663857,1,902,0.631543,0.0034248,3.74171,0.163054,0.0229476,2.7041,0.369809
naive,naive,default,512,512,3,1234,14,0,100,7431389,26572,6533978,147567,39989701,14882222,0,902,0.664471,0.00357564,3.69013,0.163392,0.0225846,2.68708,0.372151
naive,naive,default,512,512,3,1234,15,0,93,7730097,26290,6834584,155743,41922483,15316614,1,902,0.62711,0.00340099,3.71502,0.163029,0.0227875,2.73706,0.365356
naive,naive,default,512,512,3,1234,16,0,92,7747372,23163,6851002,155573,42019756,15210575,1,904,0.551241,0.00298979,3.70238,0.163042,0.0227081,2.76254,0.361986
naive,naive,default,512,512,3,1234,17,0,93,7692059,23382,6802175,152762,41719209,15364306,1,903,0.560461,0.00303976,3.66167,0.163047,0.0224578,2.71533,0.368279
naive,naive,default,512,512,3,1234,18,0,92,7793999,26013,6887493,155327,42246251,15514493,2,904,0.615747,0.00333757,3.6767,0.163032,0.022552,2.72302,0.36724
naive,naive,default,512,512,3,1234,19,0,100,7433664,29637,6535010,149759,40000071,15113252,1,902,0.740924,0.00398686,3.74397,0.163375,0.0229164,2.64669,0.377831
naive,naive,default,512,512,3,1234,20,0,93,7725520,25374,6831156,154407,41898229,15325115,1,903,0.60561,0.00328444,3.68529,0.163042,0.0226033,2.73396,0.36577
naive,naive,default,1024,1024,3,1234,1,0,100,28088334,74518,24926308,551272,153224002,56268412,2,3208,0.486334,0.00265299,3.59782,0.162679,0.0221161,2.72309,0.36723
naive,naive,default,1024,1024,3,1234,2,0,99,28189059,61691,25022440,550082,153824898,55031329,1,3209,0.401047,0.00218847,3.57603,0.162668,0.0219835,2.79522,0.357753
naive,naive,default,1024,1024,3,1234,3,0,100,28080111,67536,24921268,554597,153192518,55663019,1,3211,0.440857,0.00240512,3.62026,0.162679,0.022254,2.75214,0.363353
naive,naive,default,1024,1024,3,1234,4,0,97,28652333,60968,25467856,561431,156644830,56259443,1,3211,0.389212,0.00212785,3.5841,0.162583,0.0220447,2.78433,0.359153
naive,naive,default,1024,1024,3,1234,5,0,97,28647192,65682,25464955,560386,156626070,56703680,1,3207,0.419355,0.00229279,3.57786,0.162584,0.0220062,2.76219,0.362032
