label,stage,variant,H,W,K,seed,rep,exit_status,min_pct_enabled,L1-dcache-loads,L1-dcache-load-misses,branch-instructions,branch-misses,instructions,cpu-cycles,context-switches,page-faults
tile_8,tile,8,2048,2048,3,1234,8,0,99,117801816,298303,100297104,2698237,613392392,237760508,1,12429
tile_8,tile,8,2048,2048,3,1234,9,0,99,117879970,287920,100361557,2634903,613788562,236915561,2,12429
tile_8,tile,8,2048,2048,3,1234,10,0,99,117535260,278725,100070504,2687331,612007034,236949942,2,12429
tile_8,tile,8,2048,2048,3,1234,11,0,99,117873991,286160,100357419,2617070,613760547,236655190,2,12431
tile_8,tile,8,2048,2048,3,1234,12,0,99,117827844,289582,100320184,2590486,613533269,236577546,1,12428
tile_8,tile,8,2048,2048,3,1234,13,0,99,117928829,293439,100402623,2676304,614041277,237514476,1,12431
tile_8,tile,8,2048,2048,3,1234,14,0,99,117488500,293737,100028180,2678215,611745745,236776846,1,12428
tile_8,tile,8,2048,2048,3,1234,15,0,99,117088410,298212,99658153,2650800,609406453,236193060,2,12427
tile_8,tile,8,2048,2048,3,1234,16,0,99,117204065,296976,99763754,2585869,610054243,236284583,2,12428
tile_8,tile,8,2048,2048,3,1234,17,0,99,117731694,296845,100234962,2607747,613010540,236453510,2,12429
tile_8,tile,8,2048,2048,3,1234,18,0,99,117831395,290607,100319246,2669307,613535651,237960293,1,12428
tile_8,tile,8,2048,2048,3,1234,19,0,99,117315452,300249,99866801,2677125,610707623,236705287,2,12431
tile_8,tile,8,2048,2048,3,1234,20,0,100,117032643,297849,99610510,2591690,609111627,235587299,2,12427
tile_8,tile,8,4096,4096,3,1234,1,0,99,467639440,1146470,398219964,10459088,2436005938,950489262,2,49303
tile_8,tile,8,4096,4096,3,1234,2,0,99,467552727,1139989,398153376,10398476,2435549275,946458007,3,49301
tile_8,tile,8,4096,4096,3,1234,3,0,100,466659806,1145883,397361827,10479478,2430630566,945423794,2,49303
tile_8,tile,8,4096,4096,3,1234,4,0,99,467206896,1144603,397860515,10164931,2433755484,940770084,4,49298
tile_8,tile,8,4096,4096,3,1234,5,0,100,466682417,1144295,397380303,10613883,2430732697,949211731,1,49301
tile_8,tile,8,4096,4096,3,1234,6,0,99,467565018,1134372,398163200,10423075,2435612573,943735881,2,49304
tile_8,tile,8,4096,4096,3,1234,7,0,100,466700460,1154688,397393660,10671553,2430825455,949585579,2,49299
tile_8,tile,8,4096,4096,3,1234,8,0,99,467558341,1136216,398160135,10416186,2435586428,943473812,2,49301
tile_8,tile,8,4096,4096,3,1234,9,0,99,467537911,1162561,398139919,10309429,2435457960,943976814,2,49300
tile_8,tile,8,4096,4096,3,1234,10,0,99,466904985,1155928,397574475,10271504,2431940249,942457692,4,49302
tile_8,tile,8,4096,4096,3,1234,11,0,99,467175594,1159213,397831911,10445846,2433581834,945770756,3,49302
tile_8,tile,8,4096,4096,3,1234,12,0,99,467213870,1150427,397862639,10407988,2433773871,944701826,1,49300
tile_8,tile,8,4096,4096,3,1234,13,0,99,467535084,1158105,398136695,10575765,2435450362,948530505,2,49303
tile_8,tile,8,4096,4096,3,1234,14,0,99,467398553,1187048,398020055,10608378,2434726497,947108380,4,49302
tile_8,tile,8,4096,4096,3,1234,15,0,99,467500861,1134063,398110084,10633799,2435290451,948735935,2,49302
tile_8,tile,8,4096,4096,3,1234,16,0,99,467572505,1161874,398170248,10444922,2435644977,946384597,2,49298
tile_8,tile,8,4096,4096,3,1234,17,0,99,467572501,1156658,398168490,10599671,2435641471,948369985,4,49302
tile_8,tile,8,4096,4096,3,1234,18,0,99,467320252,1144548,397956660,10199097,2434345090,942088110,4,49301
tile_8,tile,8,4096,4096,3,1234,19,0,99,467566312,1142668,398164971,10379766,2435618982,945143604,1,49303
tile_8,tile,8,4096,4096,3,1234,20,0,99,467392124,1136728,398017324,10534889,2434706340,946982149,2,49300
tile_8,tile,8,8192,8192,3,1234,1,0,99,1866981014,4837754,1590093761,40775314,9727660611,3765210463,7,196772
tile_8,tile,8,8192,8192,3,1234,2,0,99,1866443061,5273081,1589632552,40997772,9724754291,3774466479,9,196772
tile_8,tile,8,8192,8192,3,1234,3,0,99,1866670480,4928710,1589847911,41238109,9726130441,3767731743,8,196775
tile_8,tile,8,8192,8192,3,1234,4,0,99,1867215251,4911908,1590311431,41078204,9728955034,3761508246,5,196774
tile_8,tile,8,8192,8192,3,1234,5,0,99,1867308278,4888697,1590389186,41159461,9729452252,3765906426,7,196771
tile_8,tile,8,8192,8192,3,1234,6,0,99,1866922772,4874652,1590060238,41141881,9727469600,3776955228,8,196771
tile_8,tile,8,8192,8192,3,1234,7,0,99,1866651590,4837563,1589827009,41694221,9726019087,3773800283,11,196771
tile_8,tile,8,8192,8192,3,1234,8,0,99,1867054894,4839109,1590174906,41874341,9728134895,3770654748,5,196775
tile_8,tile,8,8192,8192,3,1234,9,0,99,1866956078,4815110,1590088932,40728323,9727622480,3764035638,9,196772
tile_8,tile,8,8192,8192,3,1234,10,0,99,1866991384,4806096,1590119856,41103704,9727790673,3766857000,7,196772
tile_8,tile,8,8192,8192,3,1234,11,0,99,1866902296,4825976,1590044464,40823565,9727350845,3757815112,10,196775
tile_8,tile,8,8192,8192,3,1234,12,0,99,1866503900,4763583,1589705034,41228330,9725302443,3769772632,6,196775
tile_8,tile,8,8192,8192,3,1234,13,0,99,1866591679,4888384,1589777980,41638391,9725720239,3775508689,5,196772
tile_8,tile,8,8192,8192,3,1234,14,0,99,1867021556,4864036,1590146018,41232935,9727971856,3766030974,8,196774
tile_8,tile,8,8192,8192,3,1234,15,0,99,1866632533,4863380,1589815235,41224119,9725943666,3760267688,8,196772
tile_8,tile,8,8192,8192,3,1234,16,0,99,1866990435,4826489,1590117810,41216624,9727830875,3767947234,8,196773
tile_8,tile,8,8192,8192,3,1234,17,0,99,1866980086,4768122,1590108832,40459642,9727805366,3764034587,7,196771
tile_8,tile,8,8192,8192,3,1234,18,0,99,1867077860,4808652,1590191758,41049260,9728241835,3765683354,9,196770
tile_8,tile,8,8192,8192,3,1234,19,0,99,1866962549,4833775,1590095978,40782115,9727655894,3756577509,8,196774
tile_8,tile,8,8192,8192,3,1234,20,0,99,1866912671,4811903,1590646053,41012652,9728223696,3768288128,7,196772
tile_8,tile,8,16384,16384,3,1234,1,0,99,7465412049,22264707,6359431043,164280837,38905812410,14994118185,23,786629
tile_8,tile,8,16384,16384,3,1234,2,0,99,7465090619,22373600,6359072171,165875108,38903629320,15020223697,32,786628
tile_8,tile,8,16384,16384,3,1234,3,0,100,7464190392,22981222,6358279077,164600338,38898863580,14992979942,29,786628
tile_8,tile,8,16384,16384,3,1234,4,0,99,7465320956,22659897,6359273353,164364561,38904929084,14984154467,26,786629
tile_8,tile,8,16384,16384,3,1234,5,0,99,7465286640,22339312,6359246682,162201321,38904757455,14966033498,24,786631
tile_8,tile,8,16384,16384,3,1234,6,0,99,7465347119,22074827,6359289587,162677548,38905056075,14997867325,25,786629
tile_8,tile,8,16384,16384,3,1234,7,0,99,7465338958,22408028,6359286092,165368070,38904970049,15005330540,24,786628
tile_8,tile,8,16384,16384,3,1234,8,0,99,7465245121,22375421,6359207012,165015088,38904545085,15005218667,24,786630
tile_8,tile,8,16384,16384,3,1234,9,0,99,7465224153,22823241,6359183762,164727187,38904375326,15027253399,26,786628
tile_8,tile,8,16384,16384,3,1234,10,0,100,7464372366,22552284,6358437741,165477131,38899777288,15022005439,24,786630
tile_8,tile,8,16384,16384,3,1234,11,0,99,7465257457,22239606,6359229848,164845949,38904649822,15011632465,23,786630
tile_8,tile,8,16384,16384,3,1234,12,0,99,7465008383,22276711,6359001453,164656437,38903114940,15011835910,24,786629
tile_8,tile,8,16384,16384,3,1234,13,0,99,7465220630,21940343,6359198698,160864975,38904470181,14949524057,27,786629
tile_8,tile,8,16384,16384,3,1234,14,0,99,7465234235,22272695,6359206061,163027371,38904515550,14982572749,26,786628
tile_8,tile,8,16384,16384,3,1234,15,0,99,7465218914,22281835,6359187419,165990289,38904400222,15011582216,30,786629
tile_8,tile,8,16384,16384,3,1234,16,0,99,7465203930,22342372,6359176776,165700525,38904353502,15026481760,26,786632
tile_8,tile,8,16384,16384,3,1234,17,0,99,7464875500,22233400,6358901599,165034452,38902610946,15005312649,28,786629
tile_8,tile,8,16384,16384,3,1234,18,0,99,7465339634,22114767,6359304861,162011022,38905059822,14972471400,25,786629
tile_8,tile,8,16384,16384,3,1234,19,0,99,7465139493,22354347,6359125381,166313303,38904098070,15011264815,28,786629
tile_8,tile,8,16384,16384,3,1234,20,0,99,7465281441,22229539,6359252090,162985331,38904772965,14970999689,26,786629
tile_16,tile,16,64,64,3,1234,1,0,94,663507,16722,508514,17064,2878164,2727460,2,142
tile_16,tile,16,64,64,3,1234,2,0,55,739059,15294,579185,18319,3298536,2711675,1,141
tile_16,tile,16,64,64,3,1234,3,0,55,754869,15631,591752,18959,3366313,2677199,1,144
tile_16,tile,16,64,64,3,1234,4,0,57,720321,16252,564451,17552,3213215,2465787,1,144
tile_16,tile,16,64,64,3,1234,5,0,100,652686,15379,496725,16548,2822077,2373098,1,142
tile_16,tile,16,64,64,3,1234,6,0,56,734434,17419,574844,18233,3276305,2554174,2,141
tile_16,tile,16,64,64,3,1234,7,0,57,722652,17502,565910,18124,3224282,2501874,1,141
tile_16,tile,16,64,64,3,1234,8,0,59,701003,16401,549553,17467,3130020,2608156,1,142
tile_16,tile,16,64,64,3,1234,9,0,58,713712,16598,558737,18072,3184946,2652490,1,141
tile_16,tile,16,64,64,3,1234,10,0,57,724127,16237,567417,17992,3229880,2515860,1,144
tile_16,tile,16,64,64,3,1234,11,0,58,712026,16901,557929,17762,3173723,2486187,1,144
tile_16,tile,16,64,64,3,1234,12,0,57,722832,17384,565615,18131,3223333,2521521,1,144
tile_16,tile,16,64,64,3,1234,13,0,57,721562,17285,565423,17806,3217730,2510484,1,144
tile_16,tile,16,64,64,3,1234,14,0,57,727239,16284,570219,18096,3241021,2612444,1,142
tile_16,tile,16,64,64,3,1234,15,0,59,706476,16713,552618,17689,3150234,2611681,2,142
tile_16,tile,16,64,64,3,1234,16,0,56,740995,15142,580942,17019,3302801,2712525,1,144
tile_16,tile,16,64,64,3,1234,17,0,55,752592,14877,589960,15372,3359734,2491813,1,143
tile_16,tile,16,64,64,3,1234,18,0,57,726381,14761,569170,17026,3238517,2487999,1,142
tile_16,tile,16,64,64,3,1234,19,0,57,729778,15000,571786,17298,3255625,2446888,1,142
tile_16,tile,16,64,64,3,1234,20,0,57,726732,14806,570051,15304,3242699,2367256,1,142
tile_16,tile,16,128,128,3,1234,1,0,79,1092946,15386,881941,23708,5166677,3207567,2,178
tile_16,tile,16,128,128,3,1234,2,0,62,1236269,14606,1016707,28489,5952949,3435046,1,179
tile_16,tile,16,128,128,3,1234,3,0,64,1157277,13673,953015,24501,5599245,3122697,1,177
tile_16,tile,16,128,128,3,1234,4,0,65,1139221,13805,936667,26796,5507798,3176755,1,179
tile_16,tile,16,128,128,3,1234,5,0,65,1140254,13073,938784,23872,5514798,2939352,1,178
tile_16,tile,16,128,128,3,1234,6,0,63,1180281,13955,970653,25826,5708059,3195328,1,180
tile_16,tile,16,128,128,3,1234,7,0,66,1121937,13026,923751,24697,5427273,3003008,1,179
tile_16,tile,16,128,128,3,1234,8,0,61,1221214,14488,1005506,25594,5907200,3296007,1,178
tile_16,tile,16,128,128,3,1234,9,0,100,982649,14774,785274,23433,4576215,3098596,1,177
tile_16,tile,16,128,128,3,1234,10,0,65,1138705,13394,937181,24497,5507651,3071352,1,179
tile_16,tile,16,128,128,3,1234,11,0,66,1124050,13168,925054,24720,5438921,2961265,1,180
tile_16,tile,16,128,128,3,1234,12,0,59,1247099,15312,1026343,25219,6034359,3270978,1,179
tile_16,tile,16,128,128,3,1234,13,0,63,1176166,13828,967785,23954,5688750,3072857,1,178
tile_16,tile,16,128,128,3,1234,14,0,65,1142947,13181,941061,23489,5528442,2984592,1,177
tile_16,tile,16,128,128,3,1234,15,0,65,1135648,13291,934530,24569,5489623,3139777,1,178
tile_16,tile,16,128,128,3,1234,16,0,65,1140563,13500,938001,25452,5512164,3204808,1,180
tile_16,tile,16,128,128,3,1234,17,0,83,1065457,16111,859439,24005,5025739,3044400,2,179
tile_16,tile,16,128,128,3,1234,18,0,66,1122202,13206,923540,25042,5430558,3048751,1,177
tile_16,tile,16,128,128,3,1234,19,0,100,983234,14801,785827,21573,4576017,2878601,1,179
tile_16,tile,16,128,128,3,1234,20,0,65,1140866,13306,938629,24770,5519938,2999628,1,179
tile_16,tile,16,256,256,3,1234,1,0,81,2550470,15904,2177117,53945,13094889,5528542,1,328
tile_16,tile,16,256,256,3,1234,2,0,100,2320176,18580,1950109,48578,11664758,5389220,1,328
tile_16,tile,16,256,256,3,1234,3,0,80,2582304,15919,2202976,53398,13262781,5548400,1,327
tile_16,tile,16,256,256,3,1234,4,0,85,2515231,16013,2138419,53091,12839012,5554716,2,326
tile_16,tile,16,256,256,3,1234,5,0,81,2549689,15574,2176618,54665,13096302,5566239,1,328
tile_16,tile,16,256,256,3,1234,6,0,81,2545390,15399,2172392,53767,13068348,5736522,1,330
tile_16,tile,16,256,256,3,1234,7,0,100,2321463,18592,1950210,50795,11670984,5714146,1,328
tile_16,tile,16,256,256,3,1234,8,0,81,2555358,15941,2180674,53833,13119659,5464854,1,327
tile_16,tile,16,256,256,3,1234,9,0,81,2545373,15353,2172457,56447,13070401,5600754,1,328
tile_16,tile,16,256,256,3,1234,10,0,100,2313346,17567,1943989,49385,11633141,5303379,0,327
tile_16,tile,16,256,256,3,1234,11,0,88,2461989,17535,2088302,53640,12537733,5640390,3,327
tile_16,tile,16,256,256,3,1234,12,0,96,2372746,18541,1999290,49612,11964426,5496501,2,325
tile_16,tile,16,256,256,3,1234,13,0,81,2559619,14948,2184619,56701,13146502,5638464,1,327
tile_16,tile,16,256,256,3,1234,14,0,100,2317182,18566,1946512,48720,11650073,5491202,1,325
tile_16,tile,16,256,256,3,1234,15,0,100,2317287,17305,1947517,49089,11651577,5284000,0,326
tile_16,tile,16,256,256,3,1234,16,0,82,2533050,14203,2162177,55407,13008283,5488773,1,326
tile_16,tile,16,256,256,3,1234,17,0,82,2527143,14838,2156635,54263,12978506,5586693,1,328
tile_16,tile,16,256,256,3,1234,18,0,89,2461196,17995,2081714,53494,12485271,5766730,2,326
tile_16,tile,16,256,256,3,1234,19,0,100,2315681,18775,1945951,50714,11645842,5704559,1,325
tile_16,tile,16,256,256,3,1234,20,0,81,2544315,14512,2172270,53181,13066991,5431275,1,325
tile_16,tile,16,512,512,3,1234,1,0,93,7906461,31115,6851808,162091,41585762,15656025,2,905
tile_16,tile,16,512,512,3,1234,2,0,93,7873882,27791,6822612,167262,41418213,16179019,1,905
tile_16,tile,16,512,512,3,1234,3,0,100,7618915,33886,6568304,160723,39800780,15507657,0,903
tile_16,tile,16,512,512,3,1234,4,0,95,7824505,32176,6765450,161816,41035434,15665702,2,904
tile_16,tile,16,512,512,3,1234,5,0,98,7697876,36527,6637470,162446,40226744,15808108,3,903
tile_16,tile,16,512,512,3,1234,6,0,92,7986080,30536,6920972,169337,42013151,16087554,1,903
tile_16,tile,16,512,512,3,1234,7,0,92,7967549,32101,6902752,170166,41905916,15976876,1,904
tile_16,tile,16,512,512,3,1234,8,0,100,7623392,36449,6571666,158825,39820690,15436975,0,905
tile_16,tile,16,512,512,3,1234,9,0,95,7757702,30918,6722273,167619,40807722,15631026,1,904
tile_16,tile,16,512,512,3,1234,10,0,100,7622114,36178,6570663,162466,39816395,15650494,1,903
tile_16,tile,16,512,512,3,1234,11,0,95,7836461,34744,6772809,169692,41083730,15931661,2,904
tile_16,tile,16,512,512,3,1234,12,0,93,7932957,30692,6874207,168976,41731190,15765402,1,903
tile_16,tile,16,512,512,3,1234,13,0,92,7958532,32045,6896154,169643,41864640,16103069,1,903
tile_16,tile,16,512,512,3,1234,14,0,93,7928415,32111,6869712,167658,41703806,15855202,1,905
tile_16,tile,16,512,512,3,1234,15,0,93,7886768,31778,6833716,166956,41484426,15890628,1,903
tile_16,tile,16,512,512,3,1234,16,0,92,7949345,31882,6887911,170573,41815112,15993718,1,905
tile_16,tile,16,512,512,3,1234,17,0,94,7886372,32250,6830411,166894,41452480,16018776,2,902
tile_16,tile,16,512,512,3,1234,18,0,100,7634649,36950,6579549,163183,39867623,15808740,2,904
tile_16,tile,16,512,512,3,1234,19,0,93,7922985,32263,6864782,169630,41675491,15866513,1,906
tile_16,tile,16,512,512,3,1234,20,0,93,7909501,31400,6850328,165776,41586570,15740140,2,905
tile_16,tile,16,1024,1024,3,1234,1,0,97,29361521,148512,25551522,607820,155515863,57742498,1,3211
tile_16,tile,16,1024,1024,3,1234,2,0,98,29111263,146045,25334232,618714,154190502,58516450,1,3211
tile_16,tile,16,1024,1024,3,1234,3,0,96,29488771,140176,25661928,617854,156184841,59187724,1,3210
tile_16,tile,16,1024,1024,3,1234,4,0,97,29404928,146438,25590347,621559,155751509,58205661,1,3207
tile_16,tile,16,1024,1024,3,1234,5,0,96,29504413,150536,25674992,622623,156265942,59097285,1,3209
tile_16,tile,16,1024,1024,3,1234,6,0,97,29372852,145159,25561775,616285,155578778,58394859,1,3208
tile_16,tile,16,1024,1024,3,1234,7,0,97,29392304,144885,25579445,618413,155682931,57714210,1,3208
tile_16,tile,16,1024,1024,3,1234,8,0,97,29414830,146537,25598947,610759,155803017,58001843,1,3209
tile_16,tile,16,1024,1024,3,1234,9,0,97,29394796,150094,25579743,617568,155684469,58139075,1,3210
tile_16,tile,16,1024,1024,3,1234,10,0,97,29415733,146437,25599733,619057,155805432,60225638,1,3208
tile_16,tile,16,1024,1024,3,1234,11,0,97,29437965,147513,25618640,622973,155922553,58117157,1,3211
tile_16,tile,16,1024,1024,3,1234,12,0,96,29513522,145488,25685188,619733,156327225,58073918,2,3208
tile_16,tile,16,1024,1024,3,1234,13,0,97,29446452,148017,25625480,616515,155965501,58169695,1,3210
tile_16,tile,16,1024,1024,3,1234,14,0,97,29393440,140698,25579449,603121,155684227,62068936,1,3211
tile_16,tile,16,1024,1024,3,1234,15,0,100,28832048,151228,25056644,608452,152427419,57208213,1,3210
tile_16,tile,16,1024,1024,3,1234,16,0,97,29363860,144372,25551116,613867,155488980,58554096,1,3209
tile_16,tile,16,1024,1024,3,1234,17,0,97,29261622,148129,25459118,615378,154927426,60006722,2,3208
tile_16,tile,16,1024,1024,3,1234,18,0,97,29468043,147192,25644900,610249,156079888,58607646,1,3210
tile_16,tile,16,1024,1024,3,1234,19,0,97,29466218,146068,25643591,624027,156075289,59021507,1,3207
tile_16,tile,16,1024,1024,3,1234,20,0,96,29490480,148561,25663993,600968,156202992,58948628,2,3208
tile_16,tile,16,2048,2048,3,1234,1,0,98,114791519,591572,100011836,2405608,609118612,227037201,1,12426
tile_16,tile,16,2048,2048,3,1234,2,0,99,114504659,538158,99765083,2357179,607612923,226592327,2,12429
tile_16,tile,16,2048,2048,3,1234,3,0,99,114525271,543671,99782832,2400110,607719484,226534266,1,12429
tile_16,tile,16,2048,2048,3,1234,4,0,99,114538787,574364,99794256,2402380,607790770,226014406,2,12429
tile_16,tile,16,2048,2048,3,1234,5,0,99,114507467,564944,99765788,2334821,607616476,227504822,1,12431
tile_16,tile,16,2048,2048,3,1234,6,0,98,114577754,594399,99828654,2340649,607999406,227251859,1,12429
tile_16,tile,16,2048,2048,3,1234,7,0,99,114508634,599206,99767587,2341998,607630062,226940152,1,12430
tile_16,tile,16,2048,2048,3,1234,8,0,99,114190746,614241,99482984,2409842,605900997,226950475,2,12430
tile_16,tile,16,2048,2048,3,1234,9,0,99,114514240,605055,99770244,2401955,607648503,226382799,2,12428
tile_16,tile,16,2048,2048,3,1234,10,0,99,114279487,585737,99547933,2406852,606266667,226192246,2,12429
tile_16,tile,16,2048,2048,3,1234,11,0,99,114192680,576234,99492028,2388077,605955682,225724793,1,12428
tile_16,tile,16,2048,2048,3,1234,12,0,99,114164009,557687,99466939,2397137,605796909,226426892,1,12427
tile_16,tile,16,2048,2048,3,1234,13,0,98,114590411,555047,99840820,2344434,608070248,227453829,2,12431
tile_16,tile,16,2048,2048,3,1234,14,0,99,114448900,564403,99715017,2398248,607308586,225800794,2,12432
tile_16,tile,16,2048,2048,3,1234,15,0,99,114458172,568978,99725862,2415684,607368511,225667453,1,12431
tile_16,tile,16,2048,2048,3,1234,16,0,99,114462608,574646,99725769,2386476,607374741,226269145,2,12432
tile_16,tile,16,2048,2048,3,1234,17,0,99,114538671,570586,99794584,2408699,607789306,225546296,2,12428
tile_16,tile,16,2048,2048,3,1234,18,0,99,114478922,582061,99741487,2384314,607467776,226031702,1,12433
tile_16,tile,16,2048,2048,3,1234,19,0,98,114578804,575321,99828818,2363232,608003064,227138539,1,12427
tile_16,tile,16,2048,2048,3,1234,20,0,99,114589255,574514,99805735,2347630,607983931,227999542,1,12429
tile_16,tile,16,4096,4096,3,1234,1,0,99,454245163,2301282,395848441,9416456,2411494765,910238472,2,49300
tile_16,tile,16,4096,4096,3,1234,2,0,99,454087880,2297701,395719628,9313511,2410639183,906724461,3,49300
tile_16,tile,16,4096,4096,3,1234,3,0,100,453174017,2285607,394886013,9341919,2405491451,903720124,3,49298
tile_16,tile,16,4096,4096,3,1234,4,0,99,454096457,2327884,395727059,9216262,2410684294,911817306,2,49301
tile_16,tile,16,4096,4096,3,1234,5,0,99,453779968,2292729,395445922,9357732,2408970971,905492153,4,49301
tile_16,tile,16,4096,4096,3,1234,6,0,99,453852751,2282028,395513933,9496421,2409383640,903708829,2,49303
tile_16,tile,16,4096,4096,3,1234,7,0,99,454021058,2294109,395661828,9474780,2410283203,902680108,2,49302
tile_16,tile,16,4096,4096,3,1234,8,0,99,454062043,2263944,395696365,9215901,2410500092,907690926,3,49304
tile_16,tile,16,4096,4096,3,1234,9,0,99,454070752,2279952,395705187,9355277,2410542769,905938064,4,49301
tile_16,tile,16,4096,4096,3,1234,10,0,99,454127658,2284829,395756306,9491373,2410864508,902963574,2,49302
tile_16,tile,16,4096,4096,3,1234,11,0,99,453725111,2272246,395405569,9306287,2408721521,905786585,2,49303
tile_16,tile,16,4096,4096,3,1234,12,0,99,453306607,2284314,395011839,9257448,2406244841,905681087,4,49302
tile_16,tile,16,4096,4096,3,1234,13,0,99,453754648,2279125,395426252,9343108,2408848161,905917555,3,49301
