label,stage,variant,H,W,K,seed,rep,event,value,unit,counter_runtime_ns,pct_enabled
optimized,optimized,default,16384,16384,3,1234,16,cpu-cycles,13942278556,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,16,context-switches,141,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,16,page-faults,786630,,3677731490,100
optimized,optimized,default,16384,16384,3,1234,17,L1-dcache-loads,2502511610,,3672931029,99
optimized,optimized,default,16384,16384,3,1234,17,L1-dcache-load-misses,59873904,,3672931029,99
optimized,optimized,default,16384,16384,3,1234,17,branch-instructions,2722824908,,3672931029,99
optimized,optimized,default,16384,16384,3,1234,17,branch-misses,136185784,,3672931029,99
optimized,optimized,default,16384,16384,3,1234,17,instructions,18889647566,,3672931029,99
optimized,optimized,default,16384,16384,3,1234,17,cpu-cycles,13925825368,,3672931029,99
optimized,optimized,default,16384,16384,3,1234,17,context-switches,133,,3673317974,100
optimized,optimized,default,16384,16384,3,1234,17,page-faults,786631,,3673317974,100
optimized,optimized,default,16384,16384,3,1234,18,L1-dcache-loads,2502446404,,3035564928,99
optimized,optimized,default,16384,16384,3,1234,18,L1-dcache-load-misses,50399516,,3035564928,99
optimized,optimized,default,16384,16384,3,1234,18,branch-instructions,2722681923,,3035564928,99
optimized,optimized,default,16384,16384,3,1234,18,branch-misses,136260593,,3035564928,99
optimized,optimized,default,16384,16384,3,1234,18,instructions,18889433282,,3035564928,99
optimized,optimized,default,16384,16384,3,1234,18,cpu-cycles,11509105627,,3035564928,99
optimized,optimized,default,16384,16384,3,1234,18,context-switches,106,,3036019700,100
optimized,optimized,default,16384,16384,3,1234,18,page-faults,786630,,3036019700,100
optimized,optimized,default,16384,16384,3,1234,19,L1-dcache-loads,2502549143,,3679082364,99
optimized,optimized,default,16384,16384,3,1234,19,L1-dcache-load-misses,59408106,,3679082364,99
optimized,optimized,default,16384,16384,3,1234,19,branch-instructions,2722880180,,3679082364,99
optimized,optimized,default,16384,16384,3,1234,19,branch-misses,136177265,,3679082364,99
optimized,optimized,default,16384,16384,3,1234,19,instructions,18890058927,,3679082364,99
optimized,optimized,default,16384,16384,3,1234,19,cpu-cycles,13949560666,,3679082364,99
optimized,optimized,default,16384,16384,3,1234,19,context-switches,123,,3679531605,100
optimized,optimized,default,16384,16384,3,1234,19,page-faults,786629,,3679531605,100
optimized,optimized,default,16384,16384,3,1234,20,L1-dcache-loads,2502590433,,3672971298,99
optimized,optimized,default,16384,16384,3,1234,20,L1-dcache-load-misses,58967233,,3672971298,99
optimized,optimized,default,16384,16384,3,1234,20,branch-instructions,2722889115,,3672971298,99
optimized,optimized,default,16384,16384,3,1234,20,branch-misses,136193766,,3672971298,99
optimized,optimized,default,16384,16384,3,1234,20,instructions,18890049212,,3672971298,99
optimized,optimized,default,16384,16384,3,1234,20,cpu-cycles,13926081743,,3672971298,99
optimized,optimized,default,16384,16384,3,1234,20,context-switches,132,,3673407435,100
optimized,optimized,default,16384,16384,3,1234,20,page-faults,786630,,3673407435,100
